puzzle_id,task_id,pair_index,grid_id,vote_rank,vote_count,vote_share,correct,raw_d,oriented_structural_score,m1_effective_score,m1_rank,mean_q,height,width,candidate_shape,is_invalid,top_k,eligible_mixed,structural_margin
32e9702f,32e9702f#0,0,f4ec284bb528f63d776a,4,74,0.07392607392607392,1,0.9521153882527963,0.9521153882527963,0.07437433521155773,4,0.7308027233827759,10,10,10x10,0,5,1,-0.0026923077992904165
32e9702f,32e9702f#0,0,6da308578e2c64987aaf,5,57,0.056943056943056944,0,0.9508974395501308,0.9508974395501308,0.057218607499557435,5,0.6414653551029531,10,10,10x10,0,5,1,-0.0026923077992904165
332efdb3,332efdb3#0,0,8dd26c8c65ef9fb83447,1,6,0.6666666666666666,1,0.8787878751754761,0.8787878751754761,0.6801813023788531,1,0.9838503301143646,11,11,11x11,0,5,1,0.0
332efdb3,332efdb3#0,0,d9812fe7bf7bfc121ade,2,1,0.1111111111111111,0,0.8787878751754761,0.8787878751754761,0.11336355039647553,2,0.8810802102088928,11,11,11x11,0,5,1,0.0
332efdb3,332efdb3#0,0,cf923ea72ce8a5f601b4,3,1,0.1111111111111111,0,0.7851239641507467,0.7851239641507467,0.10322757361233571,3,0.19725336134433746,11,11,11x11,0,5,1,0.0
332efdb3,332efdb3#0,0,f51147d56472eb6792fc,4,1,0.1111111111111111,0,0.7851239641507467,0.7851239641507467,0.10322757361233571,4,0.07604766637086868,11,11,11x11,0,5,1,0.0
3391f8c0,3391f8c0#0,0,214ec93b523321606c0d,1,94,0.0939060939060939,0,0.9451475691795349,0.9451475691795349,0.09487253143292668,1,0.9003789881442456,11,14,11x14,0,5,0,
3391f8c0,3391f8c0#0,0,85bcd945f81d576e88cb,2,73,0.07292707292707293,0,0.9343093224005266,0.9343093224005266,0.0728833799155327,2,0.7025459896109693,11,14,11x14,0,5,0,
3391f8c0,3391f8c0#0,0,39b8ce84ba3d99ca19fb,3,65,0.06493506493506493,0,0.9300354153459722,0.9300354153459722,0.0646193919041523,3,0.7407920747995377,11,14,11x14,0,5,0,
3391f8c0,3391f8c0#0,0,a48681a4447403f10ff3,4,35,0.03496503496503497,0,0.9323022402416576,0.9323022402416576,0.034874020945722506,4,0.19647963973028318,11,14,11x14,0,5,0,
3391f8c0,3391f8c0#0,0,6bd8cda4c70b7b3c78de,5,26,0.025974025974025976,0,0.9420070724053816,0.9420070724053816,0.02615905691272462,5,0.23477742018607947,11,14,11x14,0,5,0,
358ba94e,358ba94e#0,0,f95a811b753da6d2823e,1,242,0.24175824175824176,0,0.8894736798186051,0.8894736798186051,0.24570296307818482,1,0.8813431047457309,5,5,5x5,0,5,1,-0.03684210463574056
358ba94e,358ba94e#0,0,f2516f6c3934be51ee24,2,126,0.1258741258741259,0,0.8747368392191435,0.8747368392191435,0.1260565580171459,2,0.8250481501103394,5,5,5x5,0,5,1,-0.03684210463574056
358ba94e,358ba94e#0,0,3c06d875123b4c226bab,3,118,0.11788211788211789,0,0.8610526276262183,0.8610526276262183,0.1164485081663844,3,0.920413081676273,5,5,5x5,0,5,1,-0.03684210463574056
358ba94e,358ba94e#0,0,c71a2bc92003eee8130e,4,112,0.11188811188811189,1,0.8526315751828646,0.8526315751828646,0.10960054856947699,4,0.9602134130629045,5,5,5x5,0,5,1,-0.03684210463574056
358ba94e,358ba94e#0,0,44d0033cd2f84118d5c4,5,83,0.08291708291708291,0,0.8799999936630851,0.8799999936630851,0.08347544649639399,5,0.7359368127871708,5,5,5x5,0,5,1,-0.03684210463574056
37d3e8b2,37d3e8b2#0,0,e5f40430108829bb63ca,1,147,0.14685314685314685,0,0.7939925534588298,0.7939925534588298,0.1506132006970323,1,0.7841731436601301,17,18,17x18,0,5,0,
37d3e8b2,37d3e8b2#0,0,49956cddf02fe7e5a8f8,2,72,0.07192807192807193,0,0.797362162736044,0.797362162736044,0.07401872539484128,2,0.8531035013082955,17,18,17x18,0,5,0,
37d3e8b2,37d3e8b2#0,0,754a5e83ef6cf1d0e9dc,3,62,0.061938061938061936,0,0.7959627199686315,0.7959627199686315,0.06364921108401025,3,0.7739334816653882,17,18,17x18,0,5,0,
37d3e8b2,37d3e8b2#0,0,b0f678b19ad3d33cedb7,4,43,0.04295704295704296,0,0.7953607246065825,0.7953607246065825,0.04411724131702465,4,0.7612669384756754,17,18,17x18,0,5,0,
37d3e8b2,37d3e8b2#0,0,5a4b30efbae39d6c33ca,5,34,0.03396603396603397,0,0.7925931105488225,0.7925931105488225,0.03478698979741492,5,0.8530248896602322,17,18,17x18,0,5,0,
3979b1a8,3979b1a8#0,0,015294631710124b5f4d,1,995,0.994005994005994,1,0.7920000076293945,0.7920000076293945,0.995113514644156,1,0.996058333818637,10,10,10x10,0,5,1,0.003999996185302668
3979b1a8,3979b1a8#0,0,045c14cd8cde80830d92,2,2,0.001998001998001998,0,0.0,0.0,0.0009059793655703805,6,0.9974672794342041,10,7,10x7,0,5,1,0.003999996185302668
3979b1a8,3979b1a8#0,0,a7c8b6c847cea9039497,3,1,0.000999000999000999,0,0.7880000114440918,0.7880000114440918,0.000996121622784587,2,0.9969802498817444,10,10,10x10,0,5,1,0.003999996185302668
3979b1a8,3979b1a8#0,0,ce3e40cc4212e2d9d8bc,4,1,0.000999000999000999,0,0.7860000133514404,0.7860000133514404,0.00099413137235092,4,0.9930069446563721,10,10,10x10,0,5,1,0.003999996185302668
3979b1a8,3979b1a8#0,0,9b309bc669a217a26a00,5,1,0.000999000999000999,0,0.7860000133514404,0.7860000133514404,0.00099413137235092,5,0.7331204414367676,10,10,10x10,0,5,1,0.003999996185302668
3b4c2228,3b4c2228#0,0,3b8f9e09723a6fef2408,1,458,0.45754245754245754,0,0.6761904886790684,0.6761904886790684,0.4780756118063548,1,0.965681985411061,3,3,3x3,0,5,1,-0.04444444349833898
3b4c2228,3b4c2228#0,0,be2da3425cadd7541312,2,327,0.32667332667332666,1,0.6317460451807294,0.6317460451807294,0.3264952652114135,2,0.9037249519372934,3,3,3x3,0,5,1,-0.04444444349833898
3b4c2228,3b4c2228#0,0,a9959396f1f93e7cf9b9,3,72,0.07192807192807193,0,0.5619047769478389,0.5619047769478389,0.06703937456489194,3,0.8593735020193789,3,3,3x3,0,5,1,-0.04444444349833898
3b4c2228,3b4c2228#0,0,4caff84fe55678ec6eee,4,27,0.026973026973026972,0,0.6063492212976728,0.6063492212976728,0.02628228973342761,4,0.7511063758973722,3,3,3x3,0,5,1,-0.04444444349833898
3b4c2228,3b4c2228#0,0,d38198ce24e822c74c61,5,10,0.00999000999000999,0,0.06666666609900339,0.06666666609900339,0.005674378205074834,11,0.9145056575536727,4,3,4x3,0,5,1,-0.04444444349833898
3b4c2228,3b4c2228#1,1,a9959396f1f93e7cf9b9,1,301,0.3006993006993007,1,0.5763889027759432,0.5763889027759432,0.303274636807702,1,0.8893464408641638,3,3,3x3,0,5,1,-0.0319444449618459
3b4c2228,3b4c2228#1,1,be2da3425cadd7541312,2,190,0.18981018981018982,0,0.6083333477377891,0.6083333477377891,0.19764985170711052,2,0.818749436343971,3,3,3x3,0,5,1,-0.0319444449618459
3b4c2228,3b4c2228#1,1,a9dd7a911f75479a4cc3,3,93,0.09290709290709291,0,0.5805555703118443,0.5805555703118443,0.09409403767768337,3,0.6763007272315281,3,3,3x3,0,5,1,-0.0319444449618459
3b4c2228,3b4c2228#1,1,be333de81103cfabeaaf,4,79,0.07892107892107893,0,0.561111124791205,0.561111124791205,0.07839017470183375,4,0.7017451645452765,3,3,3x3,0,5,1,-0.0319444449618459
3b4c2228,3b4c2228#1,1,2c9be4d403b2f9bd5abc,5,53,0.052947052947052944,0,0.5486111246980727,0.5486111246980727,0.051937582331308574,5,0.787021852326843,3,3,3x3,0,5,1,-0.0319444449618459
40f6cd08,40f6cd08#0,0,9debd85ae0dd0b617e4b,1,4,0.003996003996003996,1,0.8550981053430305,0.8550981053430305,0.0038729482641865452,1,0.510913047939539,30,30,30x30,0,5,1,-0.025376161941967124
40f6cd08,40f6cd08#0,0,2b3af284e29c2a6a7a02,2,2,0.001998001998001998,0,0.8535351500020378,0.8535351500020378,0.00193344987351202,7,0.4704081118106842,30,30,30x30,0,5,1,-0.025376161941967124
40f6cd08,40f6cd08#0,0,c6f5a8acf59eddc6b0e2,3,2,0.001998001998001998,0,0.8551037113673752,0.8551037113673752,0.0019364849880448294,6,0.08817467465996742,30,30,30x30,0,5,1,-0.025376161941967124
40f6cd08,40f6cd08#0,0,3307e0c1dfd6bf91cef6,4,2,0.001998001998001998,0,0.8782206525355126,0.8782206525355126,0.0019817720297878403,5,0.020084902178496122,30,30,30x30,0,5,1,-0.025376161941967124
40f6cd08,40f6cd08#0,0,c5c1ff01fdc62b9fb734,5,2,0.001998001998001998,0,0.8804742672849977,0.8804742672849977,0.001986243216738369,4,0.015364586375653744,30,30,30x30,0,5,1,-0.025376161941967124
4364c1c4,4364c1c4#0,0,e482d8da95a7e7acddef,1,81,0.08091908091908091,0,0.9291901695835698,0.9291901695835698,0.08165864390420076,1,0.39867773967116704,14,13,14x13,0,5,0,
4364c1c4,4364c1c4#0,0,1e39729e2c1266078d6b,2,66,0.06593406593406594,0,0.9255766664539371,0.9255766664539371,0.06629667621076986,2,0.7231067236174237,14,13,14x13,0,5,0,
4364c1c4,4364c1c4#0,0,37f0105dced7227223bb,3,57,0.056943056943056944,0,0.9328779231857609,0.9328779231857609,0.057675792566511494,3,0.7309808765717766,14,13,14x13,0,5,0,
4364c1c4,4364c1c4#0,0,693d65a37d0935b28c7f,4,52,0.05194805194805195,0,0.9118899031802341,0.9118899031802341,0.05152370415596769,4,0.4335042524796266,14,13,14x13,0,5,0,
4364c1c4,4364c1c4#0,0,0536dd38a85a7801bf20,5,38,0.03796203796203796,0,0.9287694193221427,0.9287694193221427,0.03829287830799514,5,0.478488689190463,14,13,14x13,0,5,0,
456873bc,456873bc#0,0,24a0a4e6cacb1dbba465,1,51,0.05094905094905095,0,0.9664668243748663,0.9664668243748663,0.05158728400925253,1,0.385343740383784,19,19,19x19,0,5,0,
456873bc,456873bc#0,0,748c49fab6db69e3736a,2,47,0.04695304695304695,0,0.9614548285399199,0.9614548285399199,0.04730354223292675,2,0.6605166520210023,19,19,19x19,0,5,0,
456873bc,456873bc#0,0,bf9b2352cea2010629b3,3,37,0.03696303696303696,0,0.9630505747292153,0.9630505747292153,0.037298430143659474,3,0.18496302263559522,19,19,19x19,0,5,0,
456873bc,456873bc#0,0,63837a83eb965173b13c,4,30,0.029970029970029972,0,0.9597804166724184,0.9597804166724184,0.0301432358903301,4,0.5408942890663941,19,19,19x19,0,5,0,
456873bc,456873bc#0,0,55c25826ba125e70fb1a,5,24,0.023976023976023976,0,0.9635562704494468,0.9635562704494468,0.024205813991408417,5,0.1693061402377983,19,19,19x19,0,5,0,
45737921,45737921#0,0,9ef934db40c46fa25b14,1,1001,1.0,1,0.0,0.0,0.9999999999999875,1,0.9999368604008373,8,9,8x9,0,5,0,
48f8583b,48f8583b#0,0,3e346a4d45bdced5d004,1,405,0.4045954045954046,1,0.5471604959666729,0.5471604959666729,0.4097669631345455,1,0.9631540734090923,9,9,9x9,0,5,1,-0.083086420148611
48f8583b,48f8583b#0,0,fc6bb35523f800d660be,2,214,0.2137862137862138,0,0.44753086552023885,0.44753086552023885,0.19598692209081794,2,0.9713007440076811,9,9,9x9,0,5,1,-0.083086420148611
48f8583b,48f8583b#0,0,b59d6c276f5d7b6e13d4,3,55,0.054945054945054944,0,0.5929012370482087,0.5929012370482087,0.05825182804595311,3,0.7482574399222027,9,9,9x9,0,5,1,-0.083086420148611
48f8583b,48f8583b#0,0,2463fb1433d5aa33c416,4,21,0.02097902097902098,0,0.5806172861531377,0.5806172861531377,0.021970063491543772,4,0.5746540847633567,9,9,9x9,0,5,1,-0.083086420148611
48f8583b,48f8583b#0,0,e3ca86007b9c7bf02e12,5,17,0.016983016983016984,0,0.6302469161152839,0.6302469161152839,0.018690237198909387,5,0.49324653779759126,9,9,9x9,0,5,1,-0.083086420148611
4cd1b7b2,4cd1b7b2#0,0,1efc5b53c681ae0e6b1b,1,382,0.38161838161838163,1,0.8541666666666666,0.8541666666666666,0.38810823121172194,1,0.9630524392059336,4,4,4x4,0,5,1,0.01041666666666663
4cd1b7b2,4cd1b7b2#0,0,1fdcf16b3b5f7640dd4c,2,130,0.12987012987012986,0,0.83203125,0.83203125,0.1291872202948009,2,0.9665051098053272,4,4,4x4,0,5,1,0.01041666666666663
4cd1b7b2,4cd1b7b2#0,0,498e94e6a689b1261f00,3,121,0.12087912087912088,0,0.84375,0.84375,0.12166088186517765,3,0.9731211307620214,4,4,4x4,0,5,1,0.01041666666666663
4cd1b7b2,4cd1b7b2#0,0,ced4e1793d37470bd051,4,94,0.0939060939060939,0,0.8059895833333334,0.8059895833333334,0.09101108729274823,4,0.9372858436817818,4,4,4x4,0,5,1,0.01041666666666663
4cd1b7b2,4cd1b7b2#0,0,ae8b51ef4839963efb50,5,58,0.057942057942057944,0,0.8333333333333334,0.8333333333333334,0.05771247275510761,5,0.980918249179577,4,4,4x4,0,5,1,0.01041666666666663
4f537728,4f537728#0,0,5ceed314e7754591581b,1,1001,1.0,1,0.0,0.0,0.9999999999999875,1,0.9976801771026749,20,20,20x20,0,5,0,
506d28a5,506d28a5#0,0,809f343d1afbb586937b,1,995,0.994005994005994,1,0.7583333253860474,0.7583333253860474,0.9948020643090767,1,0.9946003421467153,4,5,4x5,0,5,1,0.033333341280619266
506d28a5,506d28a5#0,0,bc686b87d3a8b8b3b28b,2,1,0.000999000999000999,0,0.7249999841054281,0.7249999841054281,0.0009670236841665333,3,0.9984793066978455,4,5,4x5,0,5,1,0.033333341280619266
506d28a5,506d28a5#0,0,df3f619804a92fdb4057,3,1,0.000999000999000999,0,0.0,0.0,0.0004683533364478586,7,0.9947123527526855,0,0,0x0,1,5,1,0.033333341280619266
506d28a5,506d28a5#0,0,f1bf2f4b49ecac076ecb,4,1,0.000999000999000999,0,0.7249999841054281,0.7249999841054281,0.0009670236841665333,4,0.9877912998199463,4,5,4x5,0,5,1,0.033333341280619266
506d28a5,506d28a5#0,0,08c8cc71a2f75dc36ee8,5,1,0.000999000999000999,0,0.7249999841054281,0.7249999841054281,0.0009670236841665333,5,0.980926513671875,4,5,4x5,0,5,1,0.033333341280619266
516b51b7,516b51b7#0,0,470ca17feea1549eea61,1,797,0.7962037962037962,1,0.9835934383528573,0.9835934383528573,0.7971276106146035,1,0.9538369274685344,15,17,15x17,0,5,1,0.0024009602410451913
516b51b7,516b51b7#0,0,3c93c05b96f9df1d2339,2,51,0.05094905094905095,0,0.9806322540555682,0.9806322540555682,0.050857344633668915,2,0.7980447312196096,15,17,15x17,0,5,1,0.0024009602410451913
516b51b7,516b51b7#0,0,5c2fa40cfb271eeea344,3,32,0.03196803196803197,0,0.9786314538546971,0.9786314538546971,0.03184670806371795,3,0.8923478610813618,15,17,15x17,0,5,1,0.0024009602410451913
516b51b7,516b51b7#0,0,78ef5195bbc527351feb,4,22,0.02197802197802198,0,0.9707082850592477,0.9707082850592477,0.021721822512101512,4,0.7754849127747796,15,17,15x17,0,5,1,0.0024009602410451913
516b51b7,516b51b7#0,0,8333f7974b9730d4cf2b,5,19,0.01898101898101898,0,0.9811924781118121,0.9811924781118121,0.01895747134026676,5,0.7618774034475025,15,17,15x17,0,5,1,0.0024009602410451913
54db823b,54db823b#0,0,5456e239a2926dfe2814,1,490,0.8506944444444444,1,0.8577777855098248,0.8577777855098248,0.8463075286156068,1,0.9944232720501569,15,15,15x15,0,5,1,-0.05249999091029167
54db823b,54db823b#0,0,fd57a2993314144ff9d1,2,43,0.07465277777777778,0,0.9041666723787785,0.9041666723787785,0.07779416388294452,2,0.9288098464698292,15,15,15x15,0,5,1,-0.05249999091029167
54db823b,54db823b#0,0,d6ef2443e19e305ac706,3,19,0.03298611111111111,0,0.8747222237288952,0.8747222237288952,0.03337679268998796,3,0.9371362110893977,15,15,15x15,0,5,1,-0.05249999091029167
54db823b,54db823b#0,0,d99e52b2d918792a7f73,4,7,0.012152777777777778,0,0.9102777764201164,0.9102777764201164,0.012741795208671573,4,0.3657553366252354,15,15,15x15,0,5,1,-0.05249999091029167
54db823b,54db823b#0,0,950f37dbda5f2e7b4815,5,4,0.006944444444444444,0,0.8038888871669769,0.8038888871669769,0.0065461878607732515,5,0.9880503714084625,15,15,15x15,0,5,1,-0.05249999091029167
551d5bf1,551d5bf1#0,0,dd7b2be9f221e5eb28a1,1,480,0.8333333333333334,1,0.9745233412142154,0.9745233412142154,0.8344723027549764,1,0.7401623566557343,26,26,26x26,0,5,1,0.00021915744852141206
551d5bf1,551d5bf1#0,0,52cb8fb1a5721b96b4a7,2,31,0.05381944444444445,0,0.9736467268731859,0.9736467268731859,0.05384578020811079,2,0.6906026882990715,26,26,26x26,0,5,1,0.00021915744852141206
551d5bf1,551d5bf1#0,0,86f0b14d4dbde0244ab0,3,24,0.041666666666666664,0,0.9743041837656939,0.9743041837656939,0.04171447209863177,3,0.3577003392080466,26,26,26x26,0,5,1,0.00021915744852141206
551d5bf1,551d5bf1#0,0,7bacb3ca44538cb9c822,4,6,0.010416666666666666,0,0.9704689913325839,0.9704689913325839,0.010388698865480495,4,0.9757478336493174,26,26,26x26,0,5,1,0.00021915744852141206
551d5bf1,551d5bf1#0,0,67ef5d9a60d7aca5f69e,5,3,0.005208333333333333,0,0.9428555788817229,0.9428555788817229,0.005052877963677863,7,0.8355099956194559,26,26,26x26,0,5,1,0.00021915744852141206
55783887,55783887#0,0,3e16f3acb2e817753294,1,218,0.2177822177822178,1,0.9294530249331608,0.9294530249331608,0.2188966660789095,1,0.8089856976694471,19,16,19x16,0,5,1,-0.0013321002652821878
55783887,55783887#0,0,028bb4ba35a158b7cf50,2,217,0.21678321678321677,0,0.930785125198443,0.930785125198443,0.21818300106939317,2,0.8525195663434363,19,16,19x16,0,5,1,-0.0013321002652821878
55783887,55783887#0,0,0464cb462957ce8ed486,3,61,0.060939060939060936,0,0.9296841042593491,0.9296841042593491,0.0612650574288193,3,0.8748424986346823,19,16,19x16,0,5,1,-0.0013321002652821878
55783887,55783887#0,0,c8d9b40097daf5e18572,4,47,0.04695304695304695,0,0.9291539827654184,0.9291539827654184,0.04717920723395237,4,0.6022722595074075,19,16,19x16,0,5,1,-0.0013321002652821878
55783887,55783887#0,0,3ff0567d86db6f3e3643,5,39,0.03896103896103896,0,0.9008944108466471,0.9008944108466471,0.03805786418831315,5,0.4929206623003269,19,16,19x16,0,5,1,-0.0013321002652821878
575b1a71,575b1a71#0,0,37745e1006d54982e331,1,40,0.03996003996003996,0,0.9439344286081104,0.9439344286081104,0.0400747348529725,1,0.803483410179615,10,10,10x10,0,5,0,
575b1a71,575b1a71#0,0,10f23fb1634134ea9317,2,37,0.03696303696303696,0,0.9454098375954728,0.9454098375954728,0.03712386223264807,2,0.862122039134438,10,10,10x10,0,5,0,
575b1a71,575b1a71#0,0,9c511fdf3497b07b4516,3,33,0.03296703296703297,0,0.9384777557096101,0.9384777557096101,0.032881740926008395,3,0.8206903374556339,10,10,10x10,0,5,0,
575b1a71,575b1a71#0,0,3110b010aa9c4dd39ac4,4,26,0.025974025974025976,0,0.9403044535348789,0.9403044535348789,0.02595419337678058,4,0.8123876888018388,10,10,10x10,0,5,0,
575b1a71,575b1a71#0,0,832d02750e34d42e4aba,5,24,0.023976023976023976,0,0.9427868877417589,0.9427868877417589,0.02401726429988305,5,0.917581203704079,10,10,10x10,0,5,0,
58743b76,58743b76#0,0,a072f21cc93a58c14a3c,1,36,0.03596403596403597,0,0.9529794858760589,0.9529794858760589,0.03627829541548084,1,0.5259456233017974,14,14,14x14,0,5,0,
58743b76,58743b76#0,0,25700fc4ad6203213855,2,24,0.023976023976023976,0,0.949527028463088,0.949527028463088,0.024102174737217492,2,0.6523127034306526,14,14,14x14,0,5,0,
58743b76,58743b76#0,0,568afc844b5b49adb4ae,3,19,0.01898101898101898,0,0.9473227103892314,0.9473227103892314,0.019038874309759778,3,0.4026634093177946,14,14,14x14,0,5,0,
58743b76,58743b76#0,0,cfba35d5936b71b3b3d7,4,16,0.015984015984015984,0,0.9486073464453647,0.9486073464453647,0.01605334572692682,4,0.47921900171786547,14,14,14x14,0,5,0,
58743b76,58743b76#0,0,0db7d7a719b104cf2d09,5,14,0.013986013986013986,0,0.9520452060071866,0.9520452060071866,0.014095051118845759,5,0.25208420359662603,14,14,14x14,0,5,0,
5b6cbef5,5b6cbef5#0,0,89c963f76af358d0b638,1,1001,1.0,1,0.0,0.0,0.9999999999999875,1,0.9985105888945954,16,16,16x16,0,5,0,
60c09cac,60c09cac#0,0,04f95e942839a8eb2d46,1,909,0.9080919080919081,1,0.9225531943300938,0.9225531943300938,0.9162742754823335,1,0.9188854492159829,10,10,10x10,0,5,1,0.030638297821613092
60c09cac,60c09cac#0,0,8ad6642adbeea72a2065,2,10,0.00999000999000999,0,0.01796690327055911,0.01796690327055911,0.004079479696817381,6,0.6119901150465011,9,10,9x10,0,5,1,0.030638297821613092
60c09cac,60c09cac#0,0,346d6fc9a321e2898ceb,3,9,0.008991008991008992,0,0.8919148965084807,0.8919148965084807,0.008798286024530061,2,0.7026410102844238,10,10,10x10,0,5,1,0.030638297821613092
60c09cac,60c09cac#0,0,99e28c158eafaffe0cdc,4,7,0.006993006993006993,0,0.8902127679358137,0.8902127679358137,0.006831473404505046,3,0.4561805214200701,10,10,10x10,0,5,1,0.030638297821613092
60c09cac,60c09cac#0,0,878025d6decca389bad9,5,5,0.004995004995004995,0,0.8889361734085894,0.8889361734085894,0.004873398533700118,5,0.7032906889915467,10,10,10x10,0,5,1,0.030638297821613092
626c0bcc,626c0bcc#0,0,3cc6623adf572b89674a,1,44,0.04395604395604396,0,0.8257684841195577,0.8257684841195577,0.04477920359832823,1,0.5839545171369206,7,7,7x7,0,5,0,
626c0bcc,626c0bcc#0,0,ed8025518441bda1798d,2,39,0.03896103896103896,0,0.8356338420349533,0.8356338420349533,0.04008415809884292,2,0.5834105312824249,7,7,7x7,0,5,0,
626c0bcc,626c0bcc#0,0,33a4461174833315b731,3,28,0.027972027972027972,0,0.789567280854427,0.789567280854427,0.027482721531024466,3,0.6545776261815003,7,7,7x7,0,5,0,
626c0bcc,626c0bcc#0,0,a7d59d0d26622a5354e4,4,22,0.02197802197802198,0,0.8196714416579092,0.8196714416579092,0.02225350675652078,4,0.5503857399929654,7,7,7x7,0,5,0,
626c0bcc,626c0bcc#0,0,86f929afaf9601075245,5,19,0.01898101898101898,0,0.8142095052355058,0.8142095052355058,0.019114251193441196,5,0.817898156611543,7,7,7x7,0,5,0,
62ab2642,62ab2642#0,0,794514ad4468b42cffb1,1,264,0.26373626373626374,0,0.7696209583792798,0.7696209583792798,0.26884941083273034,1,0.8799686199618559,5,12,5x12,0,5,0,
62ab2642,62ab2642#0,0,090e249a840e1d440882,2,73,0.07292707292707293,0,0.758416945918348,0.758416945918348,0.07351266743031014,2,0.659386371300645,5,12,5x12,0,5,0,
62ab2642,62ab2642#0,0,c7ba8f190af631f5848f,3,43,0.04295704295704296,0,0.767502786323777,0.767502786323777,0.04369720985319178,3,0.7541316562267237,5,12,5x12,0,5,0,
62ab2642,62ab2642#0,0,28eb38845050b189e8a9,4,42,0.04195804195804196,0,0.7130992179331572,0.7130992179331572,0.04042102969377375,5,0.7218968093040443,5,12,5x12,0,5,0,
62ab2642,62ab2642#0,0,692a798038e20341db3c,5,42,0.04195804195804196,0,0.758974357193529,0.758974357193529,0.042318541602585434,4,0.6182014247668641,5,12,5x12,0,5,0,
62b74c02,62b74c02#0,0,2c4e87157c13026bc25f,1,837,0.8361638361638362,1,0.9685374271301996,0.9685374271301996,0.838240460878494,1,0.8468678758046818,4,14,4x14,0,5,1,0.006802717844645256
62b74c02,62b74c02#0,0,77faf66e2b557e1359d6,2,27,0.026973026973026972,0,0.9549319857642764,0.9549319857642764,0.02667461488080669,2,0.5031420696112845,4,14,4x14,0,5,1,0.006802717844645256
62b74c02,62b74c02#0,0,49a0ebf1c54fc16fc4e0,3,24,0.023976023976023976,0,0.9413265330450875,0.9413265330450875,0.023390357651128905,3,0.7204646971076727,4,14,4x14,0,5,1,0.006802717844645256
62b74c02,62b74c02#0,0,3792dc12b8f0dd582393,4,19,0.01898101898101898,0,0.9617347092855544,0.9617347092855544,0.01889915470210267,4,0.29783261175218384,4,14,4x14,0,5,1,0.006802717844645256
62b74c02,62b74c02#0,0,ebb01355e0256cd30e3b,5,16,0.015984015984015984,0,0.9498299331892104,0.9498299331892104,0.015726735517763327,5,0.19024981441907585,4,14,4x14,0,5,1,0.006802717844645256
642248e4,642248e4#0,0,5b00b956e6e4b2569faa,1,50,0.04995004995004995,0,0.9736548664608622,0.9736548664608622,0.04998654839387488,1,0.47326053217053415,16,18,16x18,0,5,0,
642248e4,642248e4#0,0,7561c9f6cd1f7d38d902,2,37,0.03696303696303696,0,0.9718975829399699,0.9718975829399699,0.036925100893555614,2,0.5013447499557121,16,18,16x18,0,5,0,
642248e4,642248e4#0,0,680ba71c21b384557cda,3,28,0.027972027972027972,0,0.9719893297528833,0.9719893297528833,0.027945883423247986,3,0.3495044545935733,16,18,16x18,0,5,0,
642248e4,642248e4#0,0,abc93c8473afa86ff3e3,4,24,0.023976023976023976,0,0.9730549911415673,0.9730549911415673,0.023979154410834362,4,0.15113531704992056,16,18,16x18,0,5,0,
642248e4,642248e4#0,0,5f738716e83be98b3efc,5,21,0.02097902097902098,0,0.9774023265373416,0.9774023265373416,0.021073173416050507,5,0.16167050999190127,16,18,16x18,0,5,0,
642d658d,642d658d#0,0,3b6840f7b45e5a9baa39,1,535,0.5344655344655345,1,0.0,0.0,0.5344655344655377,1,0.9622115640996772,1,1,1x1,0,5,1,0.0
642d658d,642d658d#0,0,cd4985b14be1e76b4b29,2,434,0.43356643356643354,0,0.0,0.0,0.4335664335664365,2,0.9440774667647577,1,1,1x1,0,5,1,0.0
642d658d,642d658d#0,0,e27b12d65e769f7bcc0c,3,11,0.01098901098901099,0,0.0,0.0,0.010989010989010992,3,0.8470797051082958,1,1,1x1,0,5,1,0.0
642d658d,642d658d#0,0,1fdfc70d6c3cd17aa0e5,4,8,0.007992007992007992,0,0.0,0.0,0.007992007992007992,4,0.8534252569079399,1,1,1x1,0,5,1,0.0
642d658d,642d658d#0,0,87f6c6d4f35e8489d2f9,5,4,0.003996003996003996,0,0.0,0.0,0.003996003996003996,5,0.9008159637451172,1,1,1x1,0,5,1,0.0
66f2d22f,66f2d22f#0,0,be2942f2bb5122886d9e,1,997,0.996003996003996,1,0.6875,0.6875,0.9965515031231389,1,0.9945555825231068,4,7,4x7,0,5,1,1.4901161193847656e-08
66f2d22f,66f2d22f#0,0,612de506e0289613c9af,2,1,0.000999000999000999,0,0.0,0.0,0.0005026053809876941,5,0.9943732023239136,1,7,1x7,0,5,1,1.4901161193847656e-08
66f2d22f,66f2d22f#0,0,b75aeee815c38d19405a,3,1,0.000999000999000999,0,0.6696428656578064,0.6696428656578064,0.0009818594747179094,3,0.9151109457015991,4,7,4x7,0,5,1,1.4901161193847656e-08
66f2d22f,66f2d22f#0,0,09283d7ae1fec94e1051,4,1,0.000999000999000999,0,0.6874999850988388,0.6874999850988388,0.0009995501386894528,2,0.278014600276947,4,7,4x7,0,5,1,1.4901161193847656e-08
66f2d22f,66f2d22f#0,0,2c01186d37e42c5f932a,5,1,0.000999000999000999,0,0.6517857164144516,0.6517857164144516,0.0009644818824460953,4,0.2664077877998352,4,7,4x7,0,5,1,1.4901161193847656e-08
68b67ca3,68b67ca3#0,0,36e7581efe049d807765,1,634,0.6333666333666333,1,0.7650273344555839,0.7650273344555839,0.653937663961177,1,0.9163407904774609,3,3,3x3,0,5,1,0.043715844388868
