dataset,statistic,confidence_orientation,confidence_rank,retained_puzzles,total_puzzles,coverage,b1_correct_count,accuracy,risk,threshold_value,mean_statistic_retained
arc2_supporting,vote_entropy,lower_is_more_confident,9,9,120,0.075,2.0,0.2222222222222222,0.7777777777777778,2.8546863622992134,1.2322923877466585
arc2_supporting,vote_entropy,lower_is_more_confident,10,10,120,0.08333333333333333,2.0,0.2,0.8,2.9837740267926485,1.4074405516512576
arc2_supporting,vote_entropy,lower_is_more_confident,11,11,120,0.09166666666666666,2.0,0.18181818181818182,0.8181818181818181,3.2727195419075406,1.577011368947283
arc2_supporting,vote_entropy,lower_is_more_confident,12,12,120,0.1,2.0,0.16666666666666666,0.8333333333333334,3.290296303008209,1.7197851134523603
arc2_supporting,vote_entropy,lower_is_more_confident,13,13,120,0.10833333333333334,2.0,0.15384615384615385,0.8461538461538461,3.3185865391451763,1.842769838505654
arc2_supporting,vote_entropy,lower_is_more_confident,14,14,120,0.11666666666666667,2.0,0.14285714285714285,0.8571428571428572,3.3413550743925056,1.9498116410690005
arc2_supporting,vote_entropy,lower_is_more_confident,15,15,120,0.125,2.0,0.13333333333333333,0.8666666666666667,3.5166776855590465,2.0542693773683367
arc2_supporting,vote_entropy,lower_is_more_confident,16,16,120,0.13333333333333333,2.0,0.125,0.875,3.701214968596892,2.1572034768201216
arc2_supporting,vote_entropy,lower_is_more_confident,17,17,120,0.14166666666666666,2.0,0.11764705882352941,0.8823529411764706,3.7064193593411785,2.2483338228507717
arc2_supporting,vote_entropy,lower_is_more_confident,18,18,120,0.15,2.0,0.1111111111111111,0.8888888888888888,3.759352778752713,2.33227932040088
arc2_supporting,vote_entropy,lower_is_more_confident,19,19,120,0.15833333333333333,2.0,0.10526315789473684,0.8947368421052632,4.022060800701214,2.4212151877851076
arc2_supporting,vote_entropy,lower_is_more_confident,20,20,120,0.16666666666666666,2.0,0.1,0.9,4.123960141032615,2.506352435447483
arc2_supporting,vote_entropy,lower_is_more_confident,21,21,120,0.175,2.0,0.09523809523809523,0.9047619047619048,4.14996509171835,2.5846197047937145
arc2_supporting,vote_entropy,lower_is_more_confident,22,22,120,0.18333333333333332,2.5,0.11363636363636363,0.8863636363636364,4.174206646807725,2.6568736567034423
arc2_supporting,vote_entropy,lower_is_more_confident,23,23,120,0.19166666666666668,2.5,0.10869565217391304,0.8913043478260869,4.236646822713024,2.725559446529946
arc2_supporting,vote_entropy,lower_is_more_confident,24,24,120,0.2,2.5,0.10416666666666667,0.8958333333333334,4.29289944621029,2.7908652798499602
arc2_supporting,vote_entropy,lower_is_more_confident,25,25,120,0.20833333333333334,3.0,0.12,0.88,4.515637191143295,2.859856156301694
arc2_supporting,vote_entropy,lower_is_more_confident,26,26,120,0.21666666666666667,3.0,0.11538461538461539,0.8846153846153846,4.595523981778354,2.926612611127719
arc2_supporting,vote_entropy,lower_is_more_confident,27,27,120,0.225,3.0,0.1111111111111111,0.8888888888888888,4.635567737949115,2.9899072454544378
arc2_supporting,vote_entropy,lower_is_more_confident,28,28,120,0.23333333333333334,3.0,0.10714285714285714,0.8928571428571429,4.680207726341234,3.050275119771823
arc2_supporting,vote_entropy,lower_is_more_confident,29,29,120,0.24166666666666667,3.0,0.10344827586206896,0.896551724137931,4.742735878732577,3.108635835598056
arc2_supporting,vote_entropy,lower_is_more_confident,30,30,120,0.25,3.0,0.1,0.9,4.823095820636642,3.165784501766009
arc2_supporting,vote_entropy,lower_is_more_confident,31,31,120,0.25833333333333336,3.0,0.0967741935483871,0.9032258064516129,4.825232839385118,3.2193150933021095
arc2_supporting,vote_entropy,lower_is_more_confident,32,32,120,0.26666666666666666,3.0,0.09375,0.90625,4.859447744229612,3.270569238643594
arc2_supporting,vote_entropy,lower_is_more_confident,33,33,120,0.275,3.0,0.09090909090909091,0.9090909090909091,4.930538631743147,3.3208713414647923
arc2_supporting,vote_entropy,lower_is_more_confident,34,34,120,0.2833333333333333,3.0,0.08823529411764706,0.9117647058823529,5.091789515183297,3.3729571701035717
arc2_supporting,vote_entropy,lower_is_more_confident,35,35,120,0.2916666666666667,3.0,0.08571428571428572,0.9142857142857143,5.161321034777304,3.424053280522821
arc2_supporting,vote_entropy,lower_is_more_confident,36,36,120,0.3,3.0,0.08333333333333333,0.9166666666666666,5.227476682183944,3.4741483750134083
arc2_supporting,vote_entropy,lower_is_more_confident,37,37,120,0.30833333333333335,3.0,0.08108108108108109,0.9189189189189189,5.266912806745013,3.522601467762911
arc2_supporting,vote_entropy,lower_is_more_confident,38,38,120,0.31666666666666665,3.0,0.07894736842105263,0.9210526315789473,5.277458503019521,3.5687819160591374
arc2_supporting,vote_entropy,lower_is_more_confident,39,39,120,0.325,3.0,0.07692307692307693,0.9230769230769231,5.299038706521424,3.61314747478894
arc2_supporting,vote_entropy,lower_is_more_confident,40,40,120,0.3333333333333333,3.0,0.075,0.925,5.2996531282168196,3.6553101161246366
arc2_supporting,vote_entropy,lower_is_more_confident,41,41,120,0.3416666666666667,3.0,0.07317073170731707,0.926829268292683,5.38537629717991,3.697506852247936
arc2_supporting,vote_entropy,lower_is_more_confident,42,42,120,0.35,3.0,0.07142857142857142,0.9285714285714286,5.390946430841252,3.737826842214443
arc2_supporting,vote_entropy,lower_is_more_confident,43,43,120,0.35833333333333334,3.0,0.06976744186046512,0.9302325581395349,5.505192229645689,3.7789283628523793
arc2_supporting,vote_entropy,lower_is_more_confident,44,44,120,0.36666666666666664,3.0,0.06818181818181818,0.9318181818181819,5.598922192470976,3.8202918589800747
arc2_supporting,vote_entropy,lower_is_more_confident,45,45,120,0.375,3.0,0.06666666666666667,0.9333333333333333,5.706974607231961,3.862218142274561
arc2_supporting,vote_entropy,lower_is_more_confident,46,46,120,0.38333333333333336,3.0,0.06521739130434782,0.9347826086956522,5.779428166923932,3.9038966210712864
arc2_supporting,vote_entropy,lower_is_more_confident,47,47,120,0.39166666666666666,3.0,0.06382978723404255,0.9361702127659575,5.7963208749317054,3.944160966898104
arc2_supporting,vote_entropy,lower_is_more_confident,48,48,120,0.4,3.0,0.0625,0.9375,5.95193030379906,3.985989494750207
arc2_supporting,vote_entropy,lower_is_more_confident,49,49,120,0.4083333333333333,3.0,0.061224489795918366,0.9387755102040817,5.9643003007108915,4.0263631846677725
arc2_supporting,vote_entropy,lower_is_more_confident,50,50,120,0.4166666666666667,3.0,0.06,0.94,5.991014236346496,4.065656205701347
arc2_supporting,vote_entropy,lower_is_more_confident,51,51,120,0.425,3.0,0.058823529411764705,0.9411764705882353,6.01550833418017,4.103888600377402
arc2_supporting,vote_entropy,lower_is_more_confident,52,52,120,0.43333333333333335,3.0,0.057692307692307696,0.9423076923076923,6.081970335862685,4.141928633752119
arc2_supporting,vote_entropy,lower_is_more_confident,53,53,120,0.44166666666666665,3.0,0.05660377358490566,0.9433962264150944,6.1291004016601125,4.179422440693779
arc2_supporting,vote_entropy,lower_is_more_confident,54,54,120,0.45,3.0,0.05555555555555555,0.9444444444444444,6.158178589407195,4.216066073077361
arc2_supporting,vote_entropy,lower_is_more_confident,55,55,120,0.4583333333333333,3.0,0.05454545454545454,0.9454545454545454,6.171209228374197,4.251614130446394
arc2_supporting,vote_entropy,lower_is_more_confident,56,56,120,0.4666666666666667,3.5,0.0625,0.9375,6.179425939404054,4.286039341320638
arc2_supporting,vote_entropy,lower_is_more_confident,57,57,120,0.475,3.5,0.06140350877192982,0.9385964912280702,6.187888182643048,4.319405110466645
arc2_supporting,vote_entropy,lower_is_more_confident,58,58,120,0.48333333333333334,3.5,0.0603448275862069,0.9396551724137931,6.227181787626315,4.352297811796984
arc2_supporting,vote_entropy,lower_is_more_confident,59,59,120,0.49166666666666664,3.5,0.059322033898305086,0.940677966101695,6.249961213366187,4.3844615982642585
arc2_supporting,vote_entropy,lower_is_more_confident,60,60,120,0.5,3.5,0.058333333333333334,0.9416666666666667,6.270425288713726,4.4158943264384165
arc2_supporting,vote_entropy,lower_is_more_confident,61,61,120,0.5083333333333333,3.5,0.05737704918032787,0.9426229508196722,6.330528879408362,4.447281778126448
arc2_supporting,vote_entropy,lower_is_more_confident,62,62,120,0.5166666666666667,3.5,0.056451612903225805,0.9435483870967742,6.413033729106764,4.4789874547551625
arc2_supporting,vote_entropy,lower_is_more_confident,63,63,120,0.525,3.5,0.05555555555555555,0.9444444444444444,6.5059213628292545,4.511161008851577
arc2_supporting,vote_entropy,lower_is_more_confident,64,64,120,0.5333333333333333,3.5,0.0546875,0.9453125,6.5263356412631435,4.542648112483008
arc2_supporting,vote_entropy,lower_is_more_confident,65,65,120,0.5416666666666666,3.5,0.05384615384615385,0.9461538461538461,6.584267818766356,4.574057646425828
arc2_supporting,vote_entropy,lower_is_more_confident,66,66,120,0.55,3.5,0.05303030303030303,0.946969696969697,6.627423317490615,4.605169247502568
arc2_supporting,vote_entropy,lower_is_more_confident,67,67,120,0.5583333333333333,3.5,0.05223880597014925,0.9477611940298507,6.636941328558155,4.635494203936234
arc2_supporting,vote_entropy,lower_is_more_confident,68,68,120,0.5666666666666667,3.5,0.051470588235294115,0.9485294117647058,6.637129169357657,4.664930012251254
arc2_supporting,vote_entropy,lower_is_more_confident,69,69,120,0.575,3.5,0.050724637681159424,0.9492753623188406,6.641850331843309,4.6935810313757775
arc2_supporting,vote_entropy,lower_is_more_confident,70,70,120,0.5833333333333334,3.5,0.05,0.95,6.65395373816208,4.721586355758439
arc2_supporting,vote_entropy,lower_is_more_confident,71,71,120,0.5916666666666667,3.5,0.04929577464788732,0.9507042253521126,6.655104678609381,4.74881900819296
arc2_supporting,vote_entropy,lower_is_more_confident,72,72,120,0.6,3.5,0.04861111111111111,0.9513888888888888,6.6735946414425396,4.775552003099204
arc2_supporting,vote_entropy,lower_is_more_confident,73,73,120,0.6083333333333333,3.5,0.04794520547945205,0.952054794520548,6.679469553807509,4.801633065437674
arc2_supporting,vote_entropy,lower_is_more_confident,74,74,120,0.6166666666666667,3.5,0.0472972972972973,0.9527027027027027,6.696036123672663,4.827233106765174
arc2_supporting,vote_entropy,lower_is_more_confident,75,75,120,0.625,3.5,0.04666666666666667,0.9533333333333334,6.697767183119758,4.852173561116569
arc2_supporting,vote_entropy,lower_is_more_confident,76,76,120,0.6333333333333333,3.5,0.046052631578947366,0.9539473684210527,6.699136692519588,4.876475707582398
arc2_supporting,vote_entropy,lower_is_more_confident,77,77,120,0.6416666666666667,3.5,0.045454545454545456,0.9545454545454546,6.727074893616354,4.900509463245177
arc2_supporting,vote_entropy,lower_is_more_confident,78,78,120,0.65,3.5,0.04487179487179487,0.9551282051282052,6.768630558123804,4.924459733692339
arc2_supporting,vote_entropy,lower_is_more_confident,79,79,120,0.6583333333333333,3.5,0.04430379746835443,0.9556962025316456,6.775913258031483,4.947895854253593
arc2_supporting,vote_entropy,lower_is_more_confident,80,80,120,0.6666666666666666,3.5,0.04375,0.95625,6.78111053504464,4.9708110377634815
arc2_supporting,vote_entropy,lower_is_more_confident,81,81,120,0.675,3.5,0.043209876543209874,0.9567901234567902,6.783239164360712,4.993186693647399
arc2_supporting,vote_entropy,lower_is_more_confident,82,82,120,0.6833333333333333,3.5,0.042682926829268296,0.9573170731707317,6.807106588933328,5.015307667980154
arc2_supporting,vote_entropy,lower_is_more_confident,83,83,120,0.6916666666666667,3.5,0.04216867469879518,0.9578313253012049,6.810848112449826,5.036940685383403
arc2_supporting,vote_entropy,lower_is_more_confident,84,84,120,0.7,3.5,0.041666666666666664,0.9583333333333334,6.82755865927153,5.058257566024928
arc2_supporting,vote_entropy,lower_is_more_confident,85,85,120,0.7083333333333334,3.5,0.041176470588235294,0.9588235294117647,6.832451314243395,5.079130433651027
arc2_supporting,vote_entropy,lower_is_more_confident,86,86,120,0.7166666666666667,3.5,0.040697674418604654,0.9593023255813954,6.843677857989941,5.099648426957294
arc2_supporting,vote_entropy,lower_is_more_confident,87,87,120,0.725,3.5,0.040229885057471264,0.9597701149425287,6.86193816425675,5.119904630834299
arc2_supporting,vote_entropy,lower_is_more_confident,88,88,120,0.7333333333333333,3.5,0.03977272727272727,0.9602272727272727,6.864341449553346,5.1397277765015605
arc2_supporting,vote_entropy,lower_is_more_confident,89,89,120,0.7416666666666667,3.5,0.03932584269662921,0.9606741573033708,6.866898019401754,5.1591341837251585
arc2_supporting,vote_entropy,lower_is_more_confident,90,90,120,0.75,3.5,0.03888888888888889,0.9611111111111111,6.8671804207734075,5.178112475247916
arc2_supporting,vote_entropy,lower_is_more_confident,91,91,120,0.7583333333333333,3.5,0.038461538461538464,0.9615384615384616,6.879884929885115,5.196813271452721
arc2_supporting,vote_entropy,lower_is_more_confident,92,92,120,0.7666666666666667,3.5,0.03804347826086957,0.9619565217391304,6.880011139445163,5.215108900452639
arc2_supporting,vote_entropy,lower_is_more_confident,93,93,120,0.775,3.5,0.03763440860215054,0.9623655913978495,6.886901110545141,5.2330851607762146
arc2_supporting,vote_entropy,lower_is_more_confident,94,94,120,0.7833333333333333,3.5,0.03723404255319149,0.9627659574468085,6.888137329351801,5.250692098739784
arc2_supporting,vote_entropy,lower_is_more_confident,95,95,120,0.7916666666666666,3.5,0.03684210526315789,0.9631578947368421,6.8971182021251645,5.268022899828051
arc2_supporting,vote_entropy,lower_is_more_confident,96,96,120,0.8,3.5,0.036458333333333336,0.9635416666666666,6.898276325026022,5.285004706340531
arc2_supporting,vote_entropy,lower_is_more_confident,97,97,120,0.8083333333333333,3.5,0.03608247422680412,0.9639175257731959,6.899752867879375,5.301651594603817
arc2_supporting,vote_entropy,lower_is_more_confident,98,98,120,0.8166666666666667,3.5,0.03571428571428571,0.9642857142857143,6.902261324073539,5.3179843469453445
arc2_supporting,vote_entropy,lower_is_more_confident,99,99,120,0.825,3.5,0.03535353535353535,0.9646464646464646,6.9026578399318375,5.333991149904804
arc2_supporting,vote_entropy,lower_is_more_confident,100,100,120,0.8333333333333334,3.5,0.035,0.965,6.9032151415085465,5.349683389820842
arc2_supporting,vote_entropy,lower_is_more_confident,101,101,120,0.8416666666666667,3.5,0.034653465346534656,0.9653465346534653,6.904077325541868,5.365073428788377
arc2_supporting,vote_entropy,lower_is_more_confident,102,102,120,0.85,3.5,0.03431372549019608,0.9656862745098039,6.904600050960214,5.380166827044963
arc2_supporting,vote_entropy,lower_is_more_confident,103,103,120,0.8583333333333333,3.5,0.03398058252427184,0.9660194174757282,6.905292505686049,5.394973872468663
arc2_supporting,vote_entropy,lower_is_more_confident,104,104,120,0.8666666666666667,3.5,0.03365384615384615,0.9663461538461539,6.906677415137716,5.409509483455865
arc2_supporting,vote_entropy,lower_is_more_confident,105,105,120,0.875,3.5,0.03333333333333333,0.9666666666666667,6.906677415137716,5.423768225662358
arc2_supporting,vote_entropy,lower_is_more_confident,106,106,120,0.8833333333333333,3.5,0.0330188679245283,0.9669811320754716,6.906677415137717,5.43775793499703
arc2_supporting,vote_entropy,lower_is_more_confident,107,107,120,0.8916666666666667,3.5,0.03271028037383177,0.9672897196261683,6.907369869863551,5.451492625977092
arc2_supporting,vote_entropy,lower_is_more_confident,108,108,120,0.9,3.5,0.032407407407407406,0.9675925925925926,6.907369869863551,5.464972970827893
arc2_supporting,vote_entropy,lower_is_more_confident,109,109,120,0.9083333333333333,3.5,0.03211009174311927,0.9678899082568807,6.907369869863551,5.478205969901615
arc2_supporting,vote_entropy,lower_is_more_confident,110,110,120,0.9166666666666666,3.5,0.031818181818181815,0.9681818181818181,6.907369869863551,5.491198368992179
arc2_supporting,vote_entropy,lower_is_more_confident,111,111,120,0.925,3.5,0.03153153153153153,0.9684684684684685,6.907369869863551,5.5039566708018315
arc2_supporting,vote_entropy,lower_is_more_confident,112,112,120,0.9333333333333333,3.5,0.03125,0.96875,6.907369869863551,5.516487145793454
arc2_supporting,vote_entropy,lower_is_more_confident,113,113,120,0.9416666666666667,3.5,0.030973451327433628,0.9690265486725663,6.908062324589385,5.528801970384569
arc2_supporting,vote_entropy,lower_is_more_confident,114,114,120,0.95,3.5,0.03070175438596491,0.9692982456140351,6.908754779315219,5.540906819585715
arc2_supporting,vote_entropy,lower_is_more_confident,115,115,120,0.9583333333333334,3.5,0.030434782608695653,0.9695652173913043,6.908754779315219,5.55280114967032
arc2_supporting,vote_entropy,lower_is_more_confident,116,116,120,0.9666666666666667,3.5,0.03017241379310345,0.9698275862068966,6.908754779315219,5.564490405098294
arc2_supporting,vote_entropy,lower_is_more_confident,117,117,120,0.975,3.5,0.029914529914529916,0.9700854700854701,6.908754779315219,5.575979844194165
arc2_supporting,vote_entropy,lower_is_more_confident,118,118,120,0.9833333333333333,3.5,0.029661016949152543,0.9703389830508474,6.908754779315219,5.587274547034174
arc2_supporting,vote_entropy,lower_is_more_confident,119,119,120,0.9916666666666667,3.5,0.029411764705882353,0.9705882352941176,6.908754779315219,5.598379422935696
arc2_supporting,vote_entropy,lower_is_more_confident,120,120,120,1.0,3.5,0.029166666666666667,0.9708333333333333,6.908754779315219,5.609299217572191
arc2_supporting,winner_mean_q,higher_is_more_confident,1,1,120,0.008333333333333333,1.0,1.0,0.0,0.9997275125002263,0.9997275125002263
arc2_supporting,winner_mean_q,higher_is_more_confident,2,2,120,0.016666666666666666,2.0,1.0,0.0,0.995959130677617,0.9978433215889216
arc2_supporting,winner_mean_q,higher_is_more_confident,3,3,120,0.025,2.0,0.6666666666666666,0.33333333333333337,0.9902000650004024,0.9952955693927485
arc2_supporting,winner_mean_q,higher_is_more_confident,4,4,120,0.03333333333333333,2.0,0.5,0.5,0.9884097576141357,0.9935741164480953
arc2_supporting,winner_mean_q,higher_is_more_confident,5,5,120,0.041666666666666664,2.0,0.4,0.6,0.9858868720952936,0.992036667577535
arc2_supporting,winner_mean_q,higher_is_more_confident,6,6,120,0.05,2.0,0.3333333333333333,0.6666666666666667,0.9805795554358225,0.9901271488872495
arc2_supporting,winner_mean_q,higher_is_more_confident,7,7,120,0.058333333333333334,2.0,0.2857142857142857,0.7142857142857143,0.9685877786029743,0.987050095989496
arc2_supporting,winner_mean_q,higher_is_more_confident,8,8,120,0.06666666666666667,2.0,0.25,0.75,0.9426527896831776,0.9815004327012061
arc2_supporting,winner_mean_q,higher_is_more_confident,9,9,120,0.075,2.5,0.2777777777777778,0.7222222222222222,0.9417733177355047,0.9770863088161281
arc2_supporting,winner_mean_q,higher_is_more_confident,10,10,120,0.08333333333333333,2.5,0.25,0.75,0.9272919022589922,0.9721068681604145
arc2_supporting,winner_mean_q,higher_is_more_confident,11,11,120,0.09166666666666666,2.5,0.22727272727272727,0.7727272727272727,0.9205175908615014,0.9674169338605133
arc2_supporting,winner_mean_q,higher_is_more_confident,12,12,120,0.1,2.5,0.20833333333333334,0.7916666666666666,0.9167556166648865,0.9631951574275445
arc2_supporting,winner_mean_q,higher_is_more_confident,13,13,120,0.10833333333333334,2.5,0.19230769230769232,0.8076923076923077,0.9139575172554363,0.9594076466450746
arc2_supporting,winner_mean_q,higher_is_more_confident,14,14,120,0.11666666666666667,2.5,0.17857142857142858,0.8214285714285714,0.8763390176883146,0.9534741731481632
arc2_supporting,winner_mean_q,higher_is_more_confident,15,15,120,0.125,2.5,0.16666666666666666,0.8333333333333334,0.8637217895802832,0.9474906809103045
arc2_supporting,winner_mean_q,higher_is_more_confident,16,16,120,0.13333333333333333,2.5,0.15625,0.84375,0.8596184486125269,0.9419986663916935
arc2_supporting,winner_mean_q,higher_is_more_confident,17,17,120,0.14166666666666666,2.5,0.14705882352941177,0.8529411764705882,0.85125245088548,0.9366606537148574
arc2_supporting,winner_mean_q,higher_is_more_confident,18,18,120,0.15,2.5,0.1388888888888889,0.8611111111111112,0.834943716234078,0.931009712743703
arc2_supporting,winner_mean_q,higher_is_more_confident,19,19,120,0.15833333333333333,2.5,0.13157894736842105,0.868421052631579,0.7992146867643861,0.9240731324290021
arc2_supporting,winner_mean_q,higher_is_more_confident,20,20,120,0.16666666666666666,2.5,0.125,0.875,0.7892092100719907,0.9173299363111516
arc2_supporting,winner_mean_q,higher_is_more_confident,21,21,120,0.175,2.5,0.11904761904761904,0.8809523809523809,0.7817194090495186,0.9108722921558358
arc2_supporting,winner_mean_q,higher_is_more_confident,22,22,120,0.18333333333333332,2.5,0.11363636363636363,0.8863636363636364,0.7752198188052494,0.9047062706399001
arc2_supporting,winner_mean_q,higher_is_more_confident,23,23,120,0.19166666666666668,2.5,0.10869565217391304,0.8913043478260869,0.7707332545205167,0.8988813568955791
arc2_supporting,winner_mean_q,higher_is_more_confident,24,24,120,0.2,2.5,0.10416666666666667,0.8958333333333334,0.763189869792494,0.8932275449329506
arc2_supporting,winner_mean_q,higher_is_more_confident,25,25,120,0.20833333333333334,2.5,0.1,0.9,0.7587183818410513,0.8878471784092747
arc2_supporting,winner_mean_q,higher_is_more_confident,26,26,120,0.21666666666666667,2.5,0.09615384615384616,0.9038461538461539,0.7450095388807099,0.8823534230427914
arc2_supporting,winner_mean_q,higher_is_more_confident,27,27,120,0.225,2.5,0.09259259259259259,0.9074074074074074,0.7408609115074029,0.8771129596525918
arc2_supporting,winner_mean_q,higher_is_more_confident,28,28,120,0.23333333333333334,2.5,0.08928571428571429,0.9107142857142857,0.7350928070390375,0.8720408113449649
arc2_supporting,winner_mean_q,higher_is_more_confident,29,29,120,0.24166666666666667,2.5,0.08620689655172414,0.9137931034482758,0.7262282390957293,0.8670127916122327
arc2_supporting,winner_mean_q,higher_is_more_confident,30,30,120,0.25,2.5,0.08333333333333333,0.9166666666666666,0.7187267849221826,0.8620699247225644
arc2_supporting,winner_mean_q,higher_is_more_confident,31,31,120,0.25833333333333336,2.5,0.08064516129032258,0.9193548387096774,0.7138265043241272,0.85728787890326
arc2_supporting,winner_mean_q,higher_is_more_confident,32,32,120,0.26666666666666666,2.5,0.078125,0.921875,0.7059812531083575,0.8525595468471693
arc2_supporting,winner_mean_q,higher_is_more_confident,33,33,120,0.275,2.5,0.07575757575757576,0.9242424242424242,0.7035978790962055,0.8480455569153218
arc2_supporting,winner_mean_q,higher_is_more_confident,34,34,120,0.2833333333333333,2.5,0.07352941176470588,0.9264705882352942,0.697396752734979,0.843614709733547
arc2_supporting,winner_mean_q,higher_is_more_confident,35,35,120,0.2916666666666667,2.5,0.07142857142857142,0.9285714285714286,0.6935916366272195,0.8393283362162234
arc2_supporting,winner_mean_q,higher_is_more_confident,36,36,120,0.3,2.5,0.06944444444444445,0.9305555555555556,0.6894389390945435,0.8351647418517323
arc2_supporting,winner_mean_q,higher_is_more_confident,37,37,120,0.30833333333333335,2.5,0.06756756756756757,0.9324324324324325,0.6845817132429644,0.8310949302677114
arc2_supporting,winner_mean_q,higher_is_more_confident,38,38,120,0.31666666666666665,2.5,0.06578947368421052,0.9342105263157895,0.6678079125878955,0.8267979034866637
arc2_supporting,winner_mean_q,higher_is_more_confident,39,39,120,0.325,2.5,0.0641025641025641,0.9358974358974359,0.6613002327121013,0.8225543734668032
arc2_supporting,winner_mean_q,higher_is_more_confident,40,40,120,0.3333333333333333,2.5,0.0625,0.9375,0.648890033364296,0.8182127649642406
arc2_supporting,winner_mean_q,higher_is_more_confident,41,41,120,0.3416666666666667,2.5,0.06097560975609756,0.9390243902439024,0.643372121182355,0.8139483590183408
arc2_supporting,winner_mean_q,higher_is_more_confident,42,42,120,0.35,2.5,0.05952380952380952,0.9404761904761905,0.6013484097899752,0.8088864554652846
arc2_supporting,winner_mean_q,higher_is_more_confident,43,43,120,0.35833333333333334,2.5,0.05813953488372093,0.9418604651162791,0.5874110184685543,0.8037358639072211
arc2_supporting,winner_mean_q,higher_is_more_confident,44,44,120,0.36666666666666664,2.5,0.056818181818181816,0.9431818181818182,0.5725340936882091,0.7984812782204255
arc2_supporting,winner_mean_q,higher_is_more_confident,45,45,120,0.375,2.5,0.05555555555555555,0.9444444444444444,0.5377994225120516,0.7926883480935727
arc2_supporting,winner_mean_q,higher_is_more_confident,46,46,120,0.38333333333333336,2.5,0.05434782608695652,0.9456521739130435,0.5283751865582806,0.7869424097993272
arc2_supporting,winner_mean_q,higher_is_more_confident,47,47,120,0.39166666666666666,2.5,0.05319148936170213,0.9468085106382979,0.49963295546327724,0.7808294426857942
arc2_supporting,winner_mean_q,higher_is_more_confident,48,48,120,0.4,2.5,0.052083333333333336,0.9479166666666666,0.4958063215017319,0.7748914609944596
arc2_supporting,winner_mean_q,higher_is_more_confident,49,49,120,0.4083333333333333,2.5,0.05102040816326531,0.9489795918367347,0.4952902663111066,0.7691853141641871
arc2_supporting,winner_mean_q,higher_is_more_confident,50,50,120,0.4166666666666667,2.5,0.05,0.95,0.48725246239838926,0.7635466571288712
arc2_supporting,winner_mean_q,higher_is_more_confident,51,51,120,0.425,2.5,0.049019607843137254,0.9509803921568627,0.47548910138792677,0.7578984697614016
arc2_supporting,winner_mean_q,higher_is_more_confident,52,52,120,0.43333333333333335,2.5,0.04807692307692308,0.9519230769230769,0.4619163369590586,0.7522065056690489
arc2_supporting,winner_mean_q,higher_is_more_confident,53,53,120,0.44166666666666665,2.5,0.04716981132075472,0.9528301886792453,0.432100569208463,0.7461667710188492
arc2_supporting,winner_mean_q,higher_is_more_confident,54,54,120,0.45,3.0,0.05555555555555555,0.9444444444444444,0.43051046100541696,0.7403212837963783
arc2_supporting,winner_mean_q,higher_is_more_confident,55,55,120,0.4583333333333333,3.5,0.06363636363636363,0.9363636363636364,0.41924422374911263,0.7344835190682462
arc2_supporting,winner_mean_q,higher_is_more_confident,56,56,120,0.4666666666666667,3.5,0.0625,0.9375,0.41303829005254167,0.7287434256929657
arc2_supporting,winner_mean_q,higher_is_more_confident,57,57,120,0.475,3.5,0.06140350877192982,0.9385964912280702,0.4100492438201036,0.7231522996951961
arc2_supporting,winner_mean_q,higher_is_more_confident,58,58,120,0.48333333333333334,3.5,0.0603448275862069,0.9396551724137931,0.40976644056784733,0.7177490952274833
arc2_supporting,winner_mean_q,higher_is_more_confident,59,59,120,0.49166666666666664,3.5,0.059322033898305086,0.940677966101695,0.4073359249647428,0.7124878550535385
arc2_supporting,winner_mean_q,higher_is_more_confident,60,60,120,0.5,3.5,0.058333333333333334,0.9416666666666667,0.4010972458761065,0.707298011567248
arc2_supporting,winner_mean_q,higher_is_more_confident,61,61,120,0.5083333333333333,3.5,0.05737704918032787,0.9426229508196722,0.38480908881153975,0.702011307915515
arc2_supporting,winner_mean_q,higher_is_more_confident,62,62,120,0.5166666666666667,3.5,0.056451612903225805,0.9435483870967742,0.3824843378229575,0.6968576471075706
arc2_supporting,winner_mean_q,higher_is_more_confident,63,63,120,0.525,3.5,0.05555555555555555,0.9444444444444444,0.36969146877527237,0.691664533165788
arc2_supporting,winner_mean_q,higher_is_more_confident,64,64,120,0.5333333333333333,3.5,0.0546875,0.9453125,0.3641176358189272,0.6865466128947434
arc2_supporting,winner_mean_q,higher_is_more_confident,65,65,120,0.5416666666666666,3.5,0.05384615384615385,0.9461538461538461,0.36223218539463625,0.6815571601639725
arc2_supporting,winner_mean_q,higher_is_more_confident,66,66,120,0.55,3.5,0.05303030303030303,0.946969696969697,0.3468927414342761,0.6764864871529165
arc2_supporting,winner_mean_q,higher_is_more_confident,67,67,120,0.5583333333333333,3.5,0.05223880597014925,0.9477611940298507,0.33634406066499656,0.6714097345187685
arc2_supporting,winner_mean_q,higher_is_more_confident,68,68,120,0.5666666666666667,3.5,0.051470588235294115,0.9485294117647058,0.33000385388731956,0.6663890598036001
arc2_supporting,winner_mean_q,higher_is_more_confident,69,69,120,0.575,3.5,0.050724637681159424,0.9492753623188406,0.3217899529263377,0.6613948698488572
arc2_supporting,winner_mean_q,higher_is_more_confident,70,70,120,0.5833333333333334,3.5,0.05,0.95,0.31273476585097937,0.6564140112203161
